t,consumer_id,energy_before,energy_after,position_consumer,resource_id,energy_resource,position_resource,bite_size,team_capture,predator_list
488,type_1_prey_372,2.95,3.2300000000000004,"11,2",grass_27,0.28,"11,2",0.28,,
490,type_1_prey_372,3.130000000000001,3.770000000000001,"9,0",grass_26,0.64,"9,0",0.64,,
496,type_1_prey_372,3.470000000000002,3.870000000000002,"9,4",grass_94,0.39999999999999997,"9,4",0.39999999999999997,,
501,type_1_prey_372,3.6200000000000023,4.060000000000002,"9,0",grass_26,0.43999999999999995,"9,0",0.43999999999999995,,
504,type_1_prey_372,3.910000000000003,4.990000000000003,"6,3",grass_17,1.0800000000000003,"6,3",1.0800000000000003,,
506,type_1_prey_372,4.890000000000003,5.450000000000003,"5,5",grass_44,0.5599999999999999,"5,5",0.5599999999999999,,
493,type_1_prey_373,2.700000000000001,3.5800000000000014,"9,24",grass_86,0.8800000000000002,"9,24",0.8800000000000002,,
489,type_1_prey_374,2.9000000000000004,3.5000000000000004,"13,21",grass_99,0.6,"13,21",0.6,,
489,type_1_prey_376,2.95,3.5500000000000003,"22,18",grass_28,0.6,"22,18",0.6,,
490,type_1_prey_376,3.5000000000000004,4.0600000000000005,"23,18",grass_53,0.5599999999999999,"23,18",0.5599999999999999,,
493,type_1_prey_376,3.9100000000000006,4.470000000000001,"24,21",grass_30,0.5599999999999999,"24,21",0.5599999999999999,,
495,type_1_prey_376,4.370000000000001,5.9700000000000015,"23,23",grass_4,1.6000000000000008,"23,23",1.6000000000000008,,
497,type_1_prey_376,5.870000000000002,6.4700000000000015,"21,23",grass_16,0.6,"21,23",0.6,,
498,type_1_prey_376,3.4200000000000017,3.4600000000000017,"20,24",grass_80,0.04,"20,24",0.04,,
490,type_1_predator_112,4.799999999999999,8.25,"13,21",type_1_prey_374,3.4500000000000006,"12,20",3.4500000000000006,False,type_1_predator_112
495,type_1_predator_112,7.25,10.730000000000002,"9,24",type_1_prey_373,3.4800000000000018,"8,24",3.4800000000000018,False,type_1_predator_112
527,type_1_predator_112,4.330000000000008,7.710000000000011,"9,21",type_1_prey_391,3.3800000000000026,"8,22",3.3800000000000026,False,type_1_predator_112
499,type_1_prey_377,2.8000000000000007,3.8400000000000007,"5,11",grass_24,1.0400000000000003,"5,11",1.0400000000000003,,
503,type_1_prey_377,3.6400000000000015,5.440000000000002,"4,15",grass_3,1.800000000000001,"4,15",1.800000000000001,,
499,type_1_prey_378,2.9000000000000004,4.700000000000001,"0,8",grass_69,1.800000000000001,"0,8",1.800000000000001,,
500,type_1_prey_378,4.650000000000001,6.650000000000001,"0,9",grass_67,2.0,"0,9",2.0,,
506,type_1_prey_379,2.5500000000000016,2.9900000000000015,"23,23",grass_4,0.43999999999999995,"23,23",0.43999999999999995,,
511,type_1_prey_379,2.7400000000000024,3.3000000000000025,"21,23",grass_16,0.5599999999999999,"21,23",0.5599999999999999,,
512,type_1_prey_379,3.2500000000000027,3.8100000000000027,"20,24",grass_80,0.5599999999999999,"20,24",0.5599999999999999,,
513,type_1_prey_379,3.760000000000003,3.800000000000003,"20,24",grass_80,0.04,"20,24",0.04,,
515,type_1_prey_379,3.700000000000003,5.700000000000003,"18,23",grass_91,2.0,"18,23",2.0,,
517,type_1_prey_379,5.600000000000003,6.800000000000003,"16,23",grass_52,1.2000000000000004,"16,23",1.2000000000000004,,
518,type_1_prey_379,3.7500000000000036,4.990000000000004,"16,24",grass_54,1.2400000000000004,"16,24",1.2400000000000004,,
519,type_1_predator_113,0.9999999999999977,1.7201166180757905,"17,22",type_1_prey_379,4.940000000000004,"17,23",0.7201166180757929,True,type_1_predator_95|type_1_predator_113
522,type_1_predator_113,1.1201166180757907,1.4577908626486542,"18,21",type_1_prey_346,5.4100000000000135,"18,21",0.33767424457286355,True,type_1_predator_78|type_1_predator_95|type_1_predator_113
501,type_1_prey_380,2.95,4.3100000000000005,"4,18",grass_65,1.3600000000000005,"4,18",1.3600000000000005,,
502,type_1_prey_380,4.260000000000001,4.300000000000001,"4,18",grass_65,0.04,"4,18",0.04,,
501,type_1_prey_381,2.95,3.35,"11,12",grass_56,0.39999999999999997,"11,12",0.39999999999999997,,
502,type_1_prey_381,3.3000000000000003,3.9000000000000004,"10,13",grass_98,0.6,"10,13",0.6,,
504,type_1_prey_381,3.8000000000000007,3.880000000000001,"9,11",grass_81,0.08,"9,11",0.08,,
506,type_1_prey_381,3.780000000000001,4.060000000000001,"7,11",grass_55,0.28,"7,11",0.28,,
501,type_1_prey_382,2.95,4.95,"2,8",grass_37,2.0,"2,8",2.0,,
503,type_1_prey_383,2.9000000000000004,4.1000000000000005,"20,18",grass_41,1.2000000000000004,"20,18",1.2000000000000004,,
508,type_1_predator_116,3.7999999999999994,7.02,"3,10",type_1_prey_384,3.22,"4,10",3.22,False,type_1_predator_116
507,type_1_predator_117,4.199999999999999,8.21,"8,12",type_1_prey_381,4.010000000000002,"7,11",4.010000000000002,False,type_1_predator_117
508,type_1_predator_117,8.010000000000002,13.460000000000017,"8,13",type_1_prey_322,5.450000000000015,"8,14",5.450000000000015,False,type_1_predator_117
510,type_1_predator_117,8.060000000000018,11.060000000000027,"8,11",type_1_prey_349,3.000000000000009,"8,10",3.000000000000009,False,type_1_predator_117
507,type_1_prey_384,2.95,3.27,"5,11",grass_24,0.32,"5,11",0.32,,
512,type_1_prey_386,2.8000000000000007,2.960000000000001,"19,8",grass_29,0.16,"19,8",0.16,,
515,type_1_prey_386,2.8100000000000014,3.1700000000000013,"18,8",grass_63,0.36,"18,8",0.36,,
516,type_1_prey_386,3.1200000000000014,3.1600000000000015,"18,8",grass_63,0.04,"18,8",0.04,,
517,type_1_prey_386,3.1100000000000017,3.1500000000000017,"18,8",grass_63,0.04,"18,8",0.04,,
518,type_1_prey_386,3.100000000000002,3.140000000000002,"18,8",grass_63,0.04,"18,8",0.04,,
519,type_1_prey_386,3.090000000000002,3.130000000000002,"18,8",grass_63,0.04,"18,8",0.04,,
520,type_1_prey_386,3.0800000000000023,3.1200000000000023,"18,8",grass_63,0.04,"18,8",0.04,,
521,type_1_prey_386,3.0700000000000025,3.1100000000000025,"18,8",grass_63,0.04,"18,8",0.04,,
522,type_1_prey_386,3.0600000000000027,3.1000000000000028,"18,8",grass_63,0.04,"18,8",0.04,,
523,type_1_prey_386,3.050000000000003,3.090000000000003,"18,8",grass_63,0.04,"18,8",0.04,,
524,type_1_prey_386,3.040000000000003,3.080000000000003,"18,8",grass_63,0.04,"18,8",0.04,,
525,type_1_prey_386,3.0300000000000034,3.0700000000000034,"18,8",grass_63,0.04,"18,8",0.04,,
526,type_1_prey_386,3.0200000000000036,3.0600000000000036,"18,8",grass_63,0.04,"18,8",0.04,,
527,type_1_prey_386,3.010000000000004,3.050000000000004,"18,8",grass_63,0.04,"18,8",0.04,,
528,type_1_prey_386,3.000000000000004,3.040000000000004,"18,8",grass_63,0.04,"18,8",0.04,,
529,type_1_prey_386,2.990000000000004,3.0300000000000042,"18,8",grass_63,0.04,"18,8",0.04,,
530,type_1_prey_386,2.9800000000000044,3.0200000000000045,"18,8",grass_63,0.04,"18,8",0.04,,
514,type_1_prey_387,2.8000000000000007,2.960000000000001,"24,11",grass_62,0.16,"24,11",0.16,,
515,type_1_prey_387,2.910000000000001,2.950000000000001,"24,11",grass_62,0.04,"24,11",0.04,,
518,type_1_prey_387,2.8000000000000016,3.080000000000002,"23,12",grass_82,0.28,"23,12",0.28,,
522,type_1_prey_387,2.8800000000000026,3.2000000000000024,"23,15",grass_36,0.32,"23,15",0.32,,
523,type_1_prey_387,3.1500000000000026,3.4700000000000024,"23,16",grass_66,0.32,"23,16",0.32,,
524,type_1_prey_387,3.4200000000000026,3.8200000000000025,"22,17",grass_2,0.39999999999999997,"22,17",0.39999999999999997,,
529,type_1_prey_387,3.5700000000000034,4.370000000000004,"21,18",grass_78,0.8000000000000002,"21,18",0.8000000000000002,,
515,type_1_prey_389,2.95,3.2300000000000004,"20,4",grass_10,0.28,"20,4",0.28,,
522,type_1_prey_389,2.8800000000000017,3.2400000000000015,"19,2",grass_68,0.36,"19,2",0.36,,
524,type_1_prey_389,3.140000000000002,3.180000000000002,"19,4",grass_1,0.04,"19,4",0.04,,
526,type_1_prey_389,3.0800000000000023,3.1600000000000024,"19,4",grass_1,0.08,"19,4",0.08,,
528,type_1_prey_389,3.0600000000000027,3.300000000000003,"19,2",grass_68,0.24000000000000002,"19,2",0.24000000000000002,,
529,type_1_prey_389,3.250000000000003,3.290000000000003,"19,2",grass_68,0.04,"19,2",0.04,,
532,type_1_prey_389,3.1400000000000037,3.6600000000000037,"16,0",grass_64,0.5199999999999999,"16,0",0.5199999999999999,,
533,type_1_prey_389,3.6100000000000034,4.090000000000003,"15,0",grass_47,0.4799999999999999,"15,0",0.4799999999999999,,
534,type_1_prey_389,4.040000000000004,4.120000000000004,"16,0",grass_64,0.08,"16,0",0.08,,
535,type_1_prey_389,4.070000000000004,4.110000000000004,"16,0",grass_64,0.04,"16,0",0.04,,
539,type_1_prey_389,3.9100000000000046,4.150000000000005,"15,0",grass_47,0.24000000000000002,"15,0",0.24000000000000002,,
540,type_1_prey_389,4.100000000000005,4.300000000000005,"16,0",grass_64,0.2,"16,0",0.2,,
541,type_1_prey_389,4.250000000000005,4.290000000000005,"16,0",grass_64,0.04,"16,0",0.04,,
542,type_1_prey_389,4.2400000000000055,4.360000000000006,"15,0",grass_47,0.12,"15,0",0.12,,
543,type_1_prey_389,4.310000000000006,4.390000000000006,"16,0",grass_64,0.08,"16,0",0.08,,
547,type_1_prey_389,4.190000000000007,4.710000000000006,"20,0",grass_58,0.5199999999999999,"20,0",0.5199999999999999,,
549,type_1_prey_389,4.6100000000000065,4.970000000000007,"19,2",grass_68,0.36,"19,2",0.36,,
551,type_1_prey_389,4.870000000000007,5.390000000000007,"19,4",grass_1,0.5199999999999999,"19,4",0.5199999999999999,,
553,type_1_prey_389,5.290000000000007,5.810000000000007,"20,4",grass_10,0.5199999999999999,"20,4",0.5199999999999999,,
555,type_1_prey_389,5.710000000000008,6.1500000000000075,"22,6",grass_9,0.43999999999999995,"22,6",0.43999999999999995,,
556,type_1_prey_389,3.1000000000000076,3.300000000000008,"21,7",grass_79,0.2,"21,7",0.2,,
557,type_1_prey_389,3.250000000000008,3.850000000000008,"20,6",grass_70,0.6,"20,6",0.6,,
523,type_1_prey_390,2.6500000000000012,3.3300000000000014,"5,5",grass_44,0.68,"5,5",0.68,,
520,type_1_prey_391,2.8500000000000005,4.090000000000001,"13,21",grass_99,1.2400000000000004,"13,21",1.2400000000000004,,
523,type_1_prey_391,3.9400000000000013,5.300000000000002,"11,18",grass_60,1.3600000000000005,"11,18",1.3600000000000005,,
526,type_1_prey_391,5.150000000000002,6.430000000000002,"9,21",grass_32,1.2800000000000005,"9,21",1.2800000000000005,,
522,type_1_prey_392,2.9000000000000004,3.0600000000000005,"16,19",grass_40,0.16,"16,19",0.16,,
525,type_1_predator_122,4.3999999999999995,7.3100000000000005,"15,21",type_1_prey_392,2.910000000000001,"15,20",2.910000000000001,False,type_1_predator_122
530,type_1_predator_122,6.309999999999999,10.630000000000003,"20,17",type_1_prey_387,4.320000000000004,"20,17",4.320000000000004,False,type_1_predator_122
539,type_1_predator_122,8.830000000000009,11.780000000000008,"22,13",type_1_prey_404,2.95,"21,12",2.95,False,type_1_predator_122
548,type_1_predator_122,9.980000000000015,12.100000000000023,"24,7",type_1_prey_386,2.1200000000000077,"24,6",2.1200000000000077,False,type_1_predator_122
556,type_1_predator_122,5.500000000000021,8.800000000000027,"23,1",type_1_prey_395,3.300000000000006,"24,0",3.300000000000006,False,type_1_predator_122
563,type_1_predator_122,7.40000000000003,13.07000000000006,"21,1",type_1_prey_314,5.670000000000031,"21,0",5.670000000000031,False,type_1_predator_122
578,type_1_predator_122,5.070000000000058,8.020000000000058,"21,4",type_1_prey_431,2.95,"20,4",2.95,False,type_1_predator_122
582,type_1_predator_122,7.2200000000000575,12.130000000000067,"18,8",type_1_prey_401,4.910000000000009,"18,9",4.910000000000009,False,type_1_predator_122
524,type_1_prey_393,2.9000000000000004,2.9800000000000004,"23,23",grass_4,0.08,"23,23",0.08,,
527,type_1_prey_395,2.95,2.99,"22,5",grass_34,0.04,"22,5",0.04,,
534,type_1_prey_395,2.6400000000000015,3.1600000000000015,"24,8",grass_50,0.5199999999999999,"24,8",0.5199999999999999,,
537,type_1_prey_395,3.010000000000002,3.250000000000002,"23,5",grass_33,0.24000000000000002,"23,5",0.24000000000000002,,
538,type_1_prey_395,3.2000000000000024,3.2800000000000025,"22,6",grass_9,0.08,"22,6",0.08,,
540,type_1_prey_395,3.180000000000003,3.380000000000003,"21,7",grass_79,0.2,"21,7",0.2,,
544,type_1_prey_395,3.1800000000000033,3.4600000000000035,"22,5",grass_34,0.28,"22,5",0.28,,
550,type_1_prey_395,3.1600000000000046,3.2800000000000047,"24,3",grass_85,0.12,"24,3",0.12,,
554,type_1_prey_395,3.0800000000000054,3.2000000000000055,"23,0",grass_35,0.12,"23,0",0.12,,
555,type_1_prey_395,3.1500000000000057,3.350000000000006,"24,0",grass_43,0.2,"24,0",0.2,,
549,type_1_prey_396,1.8500000000000032,3.850000000000003,"1,0",grass_71,2.0,"1,0",2.0,,
550,type_1_prey_396,3.8000000000000034,5.800000000000003,"0,0",grass_31,2.0,"0,0",2.0,,
555,type_1_prey_396,5.550000000000004,6.470000000000004,"1,5",grass_84,0.9200000000000003,"1,5",0.9200000000000003,,
559,type_1_prey_396,3.270000000000005,4.710000000000005,"5,5",grass_44,1.4400000000000006,"5,5",1.4400000000000006,,
527,type_1_prey_397,2.95,4.95,"7,22",grass_19,2.0,"7,22",2.0,,
528,type_1_prey_397,4.9,6.9,"6,21",grass_11,2.0,"6,21",2.0,,
530,type_1_prey_397,3.8000000000000007,5.000000000000001,"6,19",grass_92,1.2000000000000004,"6,19",1.2000000000000004,,
531,type_1_predator_123,4.199999999999999,7.220000000000008,"19,22",type_1_prey_371,3.0200000000000085,"19,21",3.0200000000000085,False,type_1_predator_123
530,type_1_prey_398,2.8500000000000005,4.8500000000000005,"3,6",grass_76,2.0,"3,6",2.0,,
532,type_1_prey_398,4.750000000000001,6.750000000000001,"1,5",grass_84,2.0,"1,5",2.0,,
535,type_1_prey_398,3.6000000000000014,4.960000000000002,"2,8",grass_37,1.3600000000000005,"2,8",1.3600000000000005,,
537,type_1_prey_398,4.860000000000002,6.380000000000003,"0,8",grass_69,1.5200000000000007,"0,8",1.5200000000000007,,
530,type_1_prey_399,2.9000000000000004,4.260000000000001,"3,21",grass_51,1.3600000000000005,"3,21",1.3600000000000005,,
535,type_1_prey_400,2.8500000000000005,4.370000000000001,"3,8",grass_23,1.5200000000000007,"3,8",1.5200000000000007,,
536,type_1_prey_400,4.320000000000001,5.920000000000002,"4,9",grass_12,1.6000000000000008,"4,9",1.6000000000000008,,
537,type_1_prey_400,5.870000000000002,7.5500000000000025,"5,8",grass_13,1.6800000000000008,"5,8",1.6800000000000008,,
538,type_1_prey_400,4.500000000000003,4.540000000000003,"5,8",grass_13,0.04,"5,8",0.04,,
539,type_1_prey_400,4.490000000000003,4.530000000000003,"5,8",grass_13,0.04,"5,8",0.04,,
540,type_1_prey_400,4.480000000000003,4.520000000000003,"5,8",grass_13,0.04,"5,8",0.04,,
541,type_1_prey_400,4.470000000000003,4.510000000000003,"5,8",grass_13,0.04,"5,8",0.04,,
534,type_1_prey_401,2.95,3.6700000000000004,"20,0",grass_58,0.7200000000000001,"20,0",0.7200000000000001,,
538,type_1_prey_401,3.470000000000001,3.6700000000000013,"21,0",grass_93,0.2,"21,0",0.2,,
540,type_1_prey_401,3.5700000000000016,4.010000000000002,"19,2",grass_68,0.43999999999999995,"19,2",0.43999999999999995,,
564,type_1_prey_401,2.810000000000006,3.650000000000006,"16,0",grass_64,0.8400000000000002,"16,0",0.8400000000000002,,
566,type_1_prey_401,3.5500000000000065,3.9100000000000064,"15,0",grass_47,0.36,"15,0",0.36,,
574,type_1_prey_401,3.5100000000000073,4.1900000000000075,"20,6",grass_70,0.68,"20,6",0.68,,
575,type_1_prey_401,4.140000000000008,4.9000000000000075,"21,7",grass_79,0.7600000000000001,"21,7",0.7600000000000001,,
576,type_1_prey_401,4.850000000000008,5.6500000000000075,"22,6",grass_9,0.8000000000000002,"22,6",0.8000000000000002,,
577,type_1_prey_401,5.600000000000008,6.920000000000008,"22,5",grass_34,1.3200000000000005,"22,5",1.3200000000000005,,
580,type_1_prey_401,3.7700000000000085,5.010000000000009,"19,8",grass_29,1.2400000000000004,"19,8",1.2400000000000004,,
548,type_1_prey_405,2.95,4.3100000000000005,"20,18",grass_41,1.3600000000000005,"20,18",1.3600000000000005,,
550,type_1_prey_405,4.210000000000001,5.370000000000001,"18,20",grass_38,1.1600000000000004,"18,20",1.1600000000000004,,
551,type_1_prey_405,5.320000000000001,7.320000000000001,"18,21",grass_7,2.0,"18,21",2.0,,
554,type_1_prey_405,4.170000000000002,5.290000000000002,"20,24",grass_80,1.1200000000000003,"20,24",1.1200000000000003,,
555,type_1_prey_405,5.240000000000002,7.240000000000002,"19,23",grass_49,2.0,"19,23",2.0,,
557,type_1_prey_405,4.140000000000002,5.820000000000003,"18,23",grass_91,1.6800000000000008,"18,23",1.6800000000000008,,
559,type_1_prey_405,5.720000000000003,6.040000000000004,"18,21",grass_7,0.32,"18,21",0.32,,
560,type_1_prey_405,2.9900000000000038,3.030000000000004,"18,21",grass_7,0.04,"18,21",0.04,,
561,type_1_prey_405,2.980000000000004,4.6200000000000045,"17,21",grass_25,1.6400000000000008,"17,21",1.6400000000000008,,
562,type_1_prey_405,4.570000000000005,5.050000000000004,"18,20",grass_38,0.4799999999999999,"18,20",0.4799999999999999,,
564,type_1_prey_405,4.950000000000005,5.390000000000004,"20,20",grass_6,0.43999999999999995,"20,20",0.43999999999999995,,
566,type_1_prey_405,5.2900000000000045,6.010000000000004,"20,18",grass_41,0.7200000000000001,"20,18",0.7200000000000001,,
568,type_1_prey_405,2.9100000000000046,2.9900000000000047,"20,18",grass_41,0.08,"20,18",0.08,,
569,type_1_prey_405,2.940000000000005,3.540000000000005,"21,18",grass_78,0.6,"21,18",0.6,,
570,type_1_prey_405,3.490000000000005,3.570000000000005,"20,18",grass_41,0.08,"20,18",0.08,,
572,type_1_prey_405,3.4700000000000055,3.8700000000000054,"18,20",grass_38,0.39999999999999997,"18,20",0.39999999999999997,,
573,type_1_prey_405,3.820000000000005,4.300000000000005,"17,21",grass_25,0.4799999999999999,"17,21",0.4799999999999999,,
577,type_1_prey_405,4.100000000000006,4.7000000000000055,"13,21",grass_99,0.6,"13,21",0.6,,
580,type_1_prey_405,4.550000000000006,5.150000000000006,"11,18",grass_60,0.6,"11,18",0.6,,
583,type_1_prey_405,5.000000000000006,5.600000000000006,"9,21",grass_32,0.6,"9,21",0.6,,
585,type_1_prey_405,5.500000000000006,5.740000000000006,"7,21",grass_90,0.24000000000000002,"7,21",0.24000000000000002,,
586,type_1_prey_405,5.690000000000007,5.970000000000007,"7,22",grass_19,0.28,"7,22",0.28,,
587,type_1_prey_405,5.920000000000007,6.280000000000007,"6,23",grass_48,0.36,"6,23",0.36,,
588,type_1_prey_405,3.2300000000000075,3.3100000000000076,"7,22",grass_19,0.08,"7,22",0.08,,
590,type_1_prey_405,3.210000000000008,3.810000000000008,"9,24",grass_86,0.6,"9,24",0.6,,
592,type_1_prey_405,3.7100000000000084,3.8700000000000085,"7,22",grass_19,0.16,"7,22",0.16,,
593,type_1_prey_405,3.8200000000000087,4.140000000000009,"7,21",grass_90,0.32,"7,21",0.32,,
595,type_1_prey_405,4.040000000000009,4.5200000000000085,"9,21",grass_32,0.4799999999999999,"9,21",0.4799999999999999,,
597,type_1_prey_405,4.420000000000009,4.580000000000009,"7,21",grass_90,0.16,"7,21",0.16,,
599,type_1_prey_405,4.480000000000009,5.240000000000009,"6,21",grass_11,0.7600000000000001,"6,21",0.7600000000000001,,
601,type_1_prey_405,5.1400000000000095,5.740000000000009,"6,19",grass_92,0.6,"6,19",0.6,,
558,type_1_predator_125,2.9999999999999982,5.889999999999999,"22,6",type_1_prey_410,2.8900000000000006,"23,6",2.8900000000000006,False,type_1_predator_125
559,type_1_predator_125,5.689999999999998,9.440000000000007,"21,6",type_1_prey_389,3.7500000000000084,"22,5",3.7500000000000084,False,type_1_predator_125
561,type_1_predator_125,9.040000000000008,12.660000000000025,"23,4",type_1_prey_362,3.620000000000017,"24,5",3.620000000000017,False,type_1_predator_125
569,type_1_predator_125,6.060000000000024,8.850000000000028,"19,8",type_1_prey_406,2.7900000000000045,"18,8",2.7900000000000045,False,type_1_predator_125
571,type_1_predator_125,8.45000000000003,10.740000000000055,"19,10",type_1_prey_343,2.290000000000026,"19,10",2.290000000000026,False,type_1_predator_125
585,type_1_predator_125,7.940000000000064,10.390000000000066,"21,13",type_1_prey_428,2.450000000000002,"22,14",2.450000000000002,False,type_1_predator_125
549,type_1_prey_406,2.95,3.0300000000000002,"18,8",grass_63,0.08,"18,8",0.08,,
550,type_1_prey_406,2.9800000000000004,3.0200000000000005,"18,8",grass_63,0.04,"18,8",0.04,,
551,type_1_prey_406,2.9700000000000006,3.0100000000000007,"18,8",grass_63,0.04,"18,8",0.04,,
552,type_1_prey_406,2.960000000000001,3.000000000000001,"18,8",grass_63,0.04,"18,8",0.04,,
553,type_1_prey_406,2.950000000000001,2.990000000000001,"18,8",grass_63,0.04,"18,8",0.04,,
554,type_1_prey_406,2.9400000000000013,2.9800000000000013,"18,8",grass_63,0.04,"18,8",0.04,,
555,type_1_prey_406,2.9300000000000015,2.9700000000000015,"18,8",grass_63,0.04,"18,8",0.04,,
556,type_1_prey_406,2.9200000000000017,2.9600000000000017,"18,8",grass_63,0.04,"18,8",0.04,,
557,type_1_prey_406,2.910000000000002,2.950000000000002,"18,8",grass_63,0.04,"18,8",0.04,,
558,type_1_prey_406,2.900000000000002,2.940000000000002,"18,8",grass_63,0.04,"18,8",0.04,,
559,type_1_prey_406,2.8900000000000023,2.9300000000000024,"18,8",grass_63,0.04,"18,8",0.04,,
560,type_1_prey_406,2.8800000000000026,2.9200000000000026,"18,8",grass_63,0.04,"18,8",0.04,,
561,type_1_prey_406,2.8700000000000028,2.910000000000003,"18,8",grass_63,0.04,"18,8",0.04,,
562,type_1_prey_406,2.860000000000003,2.900000000000003,"18,8",grass_63,0.04,"18,8",0.04,,
563,type_1_prey_406,2.850000000000003,2.8900000000000032,"18,8",grass_63,0.04,"18,8",0.04,,
564,type_1_prey_406,2.8400000000000034,2.8800000000000034,"18,8",grass_63,0.04,"18,8",0.04,,
565,type_1_prey_406,2.8300000000000036,2.8700000000000037,"18,8",grass_63,0.04,"18,8",0.04,,
566,type_1_prey_406,2.820000000000004,2.860000000000004,"18,8",grass_63,0.04,"18,8",0.04,,
567,type_1_prey_406,2.810000000000004,2.850000000000004,"18,8",grass_63,0.04,"18,8",0.04,,
568,type_1_prey_406,2.8000000000000043,2.8400000000000043,"18,8",grass_63,0.04,"18,8",0.04,,
554,type_1_prey_407,2.8500000000000005,3.0900000000000007,"21,18",grass_78,0.24000000000000002,"21,18",0.24000000000000002,,
555,type_1_prey_407,3.040000000000001,3.3600000000000008,"22,17",grass_2,0.32,"22,17",0.32,,
556,type_1_prey_407,3.310000000000001,3.710000000000001,"23,16",grass_66,0.39999999999999997,"23,16",0.39999999999999997,,
557,type_1_prey_407,3.6600000000000006,4.140000000000001,"23,15",grass_36,0.4799999999999999,"23,15",0.4799999999999999,,
556,type_1_prey_410,2.95,2.99,"22,6",grass_9,0.04,"22,6",0.04,,
560,type_1_prey_411,2.750000000000001,3.190000000000001,"1,0",grass_71,0.43999999999999995,"1,0",0.43999999999999995,,
561,type_1_prey_411,3.140000000000001,3.580000000000001,"0,0",grass_31,0.43999999999999995,"0,0",0.43999999999999995,,
562,type_1_prey_411,3.530000000000001,3.570000000000001,"0,0",grass_31,0.04,"0,0",0.04,,
563,type_1_prey_411,3.5200000000000014,3.5600000000000014,"0,0",grass_31,0.04,"0,0",0.04,,
564,type_1_prey_411,3.5100000000000016,3.5500000000000016,"0,0",grass_31,0.04,"0,0",0.04,,
565,type_1_prey_411,3.5000000000000018,3.700000000000002,"1,0",grass_71,0.2,"1,0",0.2,,
566,type_1_prey_411,3.650000000000002,3.690000000000002,"1,0",grass_71,0.04,"1,0",0.04,,
567,type_1_prey_411,3.6400000000000023,3.6800000000000024,"1,0",grass_71,0.04,"1,0",0.04,,
568,type_1_prey_411,3.6300000000000026,3.6700000000000026,"1,0",grass_71,0.04,"1,0",0.04,,
569,type_1_prey_411,3.6200000000000028,3.660000000000003,"1,0",grass_71,0.04,"1,0",0.04,,
571,type_1_prey_411,3.560000000000003,3.8400000000000034,"0,0",grass_31,0.28,"0,0",0.28,,
572,type_1_prey_411,3.7900000000000036,3.8300000000000036,"0,0",grass_31,0.04,"0,0",0.04,,
573,type_1_prey_411,3.780000000000004,3.820000000000004,"0,0",grass_31,0.04,"0,0",0.04,,
574,type_1_prey_411,3.770000000000004,3.970000000000004,"1,0",grass_71,0.2,"1,0",0.2,,
575,type_1_prey_411,3.9200000000000044,3.9600000000000044,"1,0",grass_71,0.04,"1,0",0.04,,
576,type_1_prey_411,3.9100000000000046,3.9500000000000046,"1,0",grass_71,0.04,"1,0",0.04,,
577,type_1_prey_411,3.900000000000005,3.940000000000005,"1,0",grass_71,0.04,"1,0",0.04,,
578,type_1_prey_411,3.890000000000005,3.930000000000005,"1,0",grass_71,0.04,"1,0",0.04,,
579,type_1_prey_411,3.8800000000000052,3.9200000000000053,"1,0",grass_71,0.04,"1,0",0.04,,
580,type_1_prey_411,3.8700000000000054,3.9100000000000055,"1,0",grass_71,0.04,"1,0",0.04,,
581,type_1_prey_411,3.860000000000006,4.180000000000006,"0,0",grass_31,0.32,"0,0",0.32,,
582,type_1_prey_411,4.130000000000006,4.170000000000006,"0,0",grass_31,0.04,"0,0",0.04,,
583,type_1_prey_411,4.120000000000006,4.160000000000006,"0,0",grass_31,0.04,"0,0",0.04,,
584,type_1_prey_411,4.1100000000000065,4.270000000000007,"1,0",grass_71,0.16,"1,0",0.16,,
588,type_1_prey_411,4.070000000000007,4.2300000000000075,"1,0",grass_71,0.16,"1,0",0.16,,
590,type_1_prey_411,4.130000000000008,4.410000000000008,"0,0",grass_31,0.28,"0,0",0.28,,
594,type_1_prey_411,4.210000000000009,4.450000000000009,"1,0",grass_71,0.24000000000000002,"1,0",0.24000000000000002,,
596,type_1_prey_411,4.350000000000009,4.59000000000001,"0,0",grass_31,0.24000000000000002,"0,0",0.24000000000000002,,
602,type_1_prey_411,4.290000000000011,5.370000000000011,"6,3",grass_17,1.0800000000000003,"6,3",1.0800000000000003,,
605,type_1_prey_411,5.220000000000011,6.820000000000012,"9,4",grass_94,1.6000000000000008,"9,4",1.6000000000000008,,
607,type_1_prey_411,3.720000000000012,5.200000000000013,"11,2",grass_27,1.4800000000000006,"11,2",1.4800000000000006,,
608,type_1_prey_411,5.150000000000013,6.790000000000013,"12,1",grass_8,1.6400000000000008,"12,1",1.6400000000000008,,
609,type_1_prey_411,3.7400000000000135,5.460000000000014,"12,2",grass_61,1.7200000000000009,"12,2",1.7200000000000009,,
610,type_1_prey_411,5.410000000000014,7.050000000000015,"12,3",grass_96,1.6400000000000008,"12,3",1.6400000000000008,,
613,type_1_prey_411,3.9000000000000155,5.780000000000016,"15,0",grass_47,1.880000000000001,"15,0",1.880000000000001,,
614,type_1_prey_411,5.730000000000016,7.730000000000016,"16,0",grass_64,2.0,"16,0",2.0,,
617,type_1_prey_411,4.580000000000017,6.580000000000017,"19,2",grass_68,2.0,"19,2",2.0,,
